ml_item_id,sku,produto_id,status,titulo,categoria,tipo_atual,prazo_atual,origem_comprovada,prazo_proposto,unidade,fonte,evidencia_em,pendencia,acao,doze_meses_sem_evidencia,observado_em
MLB4801364345,VTK000055,8b7b07cc-84aa-416d-ac6e-25662bb1aa2b,active,Patch Panel Sohoplus 24p Cat5e Furukawa T568a/b 24 Portas,MLB100698,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:10.762Z
MLB4801364301,VTK000185,d2435385-d9b1-4485-ac66-bd838343790f,active,Bateria Selada Unipower Chumbo Ácido 6v 12ah,MLB57843,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:11.079Z
MLB4801296963,VTK000489,eaadf369-f775-4c55-baf3-c4e47c13c248,active,Ventilador Coluna Ventisol Turbo 6 Pás 30cm 30 Cm Preto 220v 6,MLB1645,Garantia de fábrica,12 meses,GARANTIA_FORNECEDOR,12,meses,produto_fornecedor_ofertas:deb35075-bdee-4023-a4d2-17f520a90017:descricao,2026-09-06T00:09:15.988+00:00,,CORRIGIR_APOS_AUTORIZACAO,False,2026-09-06T03:11:11.088Z
MLB4801295297,VTK001026,3f549ed1-c4fa-49d4-8eff-e69b905095cf,active,Antena Externa Tv 2 Em 1 Uhf Hd Cabo Full Hd Dtv1500,MLB44572,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:11.089Z
MLB4801155957,VTK000484,df0f2eff-4273-4ec9-9b87-0d8fccc53812,active,Kit Teclado Mouse Sem Fio C3tech K-w20bk Preto,MLB5914,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:11.241Z
MLB4801143851,VTK000041,68039e87-f0e2-4427-967d-eeef28989f63,active,Encordoamento Violão Clássico D'addario Ej27n De Náilon,MLB278076,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:11.396Z
MLB4801121037,VTK003936,68ebf1e8-8ca5-48f7-ac75-ba6933fed00a,active,Liquidificador Agratto Forza De 1.5 L E 850 W Com 4 Lâminas E Função Pulsar Preto 127v,MLB73055,Garantia de fábrica,12 meses,GARANTIA_FORNECEDOR,12,meses,produto_fornecedor_ofertas:42a88376-6279-458f-b188-18badaf072f6:descricao,2026-09-06T00:04:27.035+00:00,,CORRIGIR_APOS_AUTORIZACAO,False,2026-09-06T03:11:11.550Z
MLB4801083479,VTK000232,78400094-ed29-4314-a706-ddec20726464,active,Leitor Código Barras C3tech Lb-50bk 1d Laser 5v Preto Usb,MLB5906,Garantia de fábrica,12 meses,GARANTIA_FORNECEDOR,365,dias,produto_fornecedor_ofertas:61cf6958-e115-48c9-9350-fd5efe1d6a7d:descricao,2026-09-05T23:37:28.28+00:00,,CORRIGIR_APOS_AUTORIZACAO,False,2026-09-06T03:11:11.562Z
MLB4801081999,VTK003936,68ebf1e8-8ca5-48f7-ac75-ba6933fed00a,active,"Liquidificador Agratto Forza Lqlf-01 1,5l 850w Preto 127v",MLB73055,Garantia de fábrica,12 meses,GARANTIA_FORNECEDOR,12,meses,produto_fornecedor_ofertas:42a88376-6279-458f-b188-18badaf072f6:descricao,2026-09-06T00:04:27.035+00:00,,CORRIGIR_APOS_AUTORIZACAO,False,2026-09-06T03:11:11.550Z
MLB4800984045,VTK009723,5903808a-4be9-4a34-a08f-149da496caac,active,Estante Para Hit Hat Hs 3 New York,MLB9678,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:11.725Z
MLB4800983975,VTK009727,12cdcfb8-46d5-47c0-88d4-a24228e5a4cf,active,Suporte Estante New York Bgs-21c Cromado Para Bongôs,MLB9678,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:11.723Z
MLB4800983891,VTK009755,5b30ed10-d4ae-4973-9ca0-255142d5a6e6,active,Banqueta De Couro Alan Ba-5 Madeira Para Piano Cor Preto,MLB418069,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:11.875Z
MLB4800982403,VTK009739,fc88f7c7-2c7b-444e-91f5-1ede6322d3b1,active,Violão Clássico De Nylon Para Destros Verniz Brilhante Com T Preto,MLB432320,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:11.724Z
MLB4800982013,VTK009753,36950902-45e3-4398-9809-3850a4548870,active,Violão Clássico De Nylon Para Destros Verniz Brilhante Com T Natural Light,MLB432320,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.036Z
MLB4800981401,VTK009767,ba0dd699-1fad-4b99-a071-f07c3a79b5fe,active,Guitarra Elétrica Vintage Thomaz Teg 400v Preto Destro Preto Madeira De Bordo,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.038Z
MLB4800980893,VTK009830,d198e91c-6715-4073-8eba-b9a2e3a997ce,active,Violão Eletroacústico Apxt2 Drb Dark Red Burst Com Bag Yamah Bordô Destro Rosewood,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.039Z
MLB4800980675,VTK009752,22bc53ec-c0e4-4bb9-99af-31fa96561ccf,active,Violão Acústico De Aço Para Destros Com Tensor Tcg 390 A Nat Natural Destro Nogueira,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.042Z
MLB4800980603,VTK009746,f52d76b6-0b80-40f0-a058-9f8915bbb9b6,active,Pedal De Bumbo Bp 3 Cromado New York,MLB9699,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.202Z
MLB4800962603,VTK009744,85e45405-5572-4c65-a3c3-db6e96b822f1,active,"Bag Thommasi Para Acordeon , Sanfona, Gaita 80 Baixos Cinza-escuro",MLB278087,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.202Z
MLB4800962493,VTK009721,753e798a-acd4-4b91-bc1f-16ceefbea7b4,active,"Bag Capa Thommasi Para Acordeon, Sanfona, Gaita 48 Baixos Cinza-escuro",MLB278087,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.205Z
MLB4800960719,VTK009769,cebe5db0-6d86-48b4-beeb-e051e0b12c3e,active,Violão Acústico De Aço Para Destros Com Tensor Tcg 390 A Azu Azul Destro Rosewood,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.209Z
MLB4800960157,VTK009766,e06d0ab6-1a7e-4511-94be-36df01f8de98,active,Guitarra Elétrica Thomaz Teg 310 Sunburst Destro Sunburst Pau-rosa,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.370Z
MLB4800958419,VTK009744,85e45405-5572-4c65-a3c3-db6e96b822f1,active,"Bag Para Acordeon, Sanfona, Gaita 80 Baixos Thommasi Preto",MLB278087,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.370Z
MLB4800958323,VTK009738,4cef277c-3da2-4ba4-a3b2-7f6cd21ff1fc,active,Violão Acústico Infantil De Nylon Para Destros Com Tensor Tc Vermelho Destro Metal,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.383Z
MLB4800958095,VTK009737,f9b6e1d9-6114-416a-9768-e4927b851a95,active,Guitarra Elétrica Vintage Thomaz Teg 400v Branco Destro Branco Madeira De Bordo,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.379Z
MLB4800957353,VTK009722,03dea2b9-1f4d-4f47-ad23-ba8eb79e1aa0,active,"Bag Para Acordeon, Sanfona, Gaita 120 Baixos Thommasi Preto",MLB278087,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.542Z
MLB4800957239,VTK009712,e51bbcdf-8516-4c9c-897a-3c8659db382a,active,Violão Eletroacústico Kids De Nylon Tcg 360 Eq Vermelho Thom Vermelho Destro Nogueira,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.543Z
MLB4800956385,VTK009710,b0fe4f46-2f52-41ea-ab6a-eff259afa28b,active,Guitarra Elétrica Ash Thomaz Teg 320 Preto Destro Preto Pau-rosa,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.548Z
MLB4800955825,VTK009708,15379762-b2b0-4467-9caa-333f62c87ee7,active,Bateria Acústica Infantil Junior 2t Preta Com Banco New York Preto,MLB4454,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.696Z
MLB4800949819,VTK009774,abf2b2a8-1e25-49b9-818c-dc6e27eb06fc,active,Estante Para Hit Hat Hs1 New York,MLB9678,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.862Z
MLB4800949709,VTK009726,72130c4c-e375-4a0b-9350-f0c6e6a71023,active,Suporte Estante Para Caixa New York Ss3 Cromada,MLB9678,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.859Z
MLB4800949565,VTK009746,f52d76b6-0b80-40f0-a058-9f8915bbb9b6,active,Pedal Para Bateria New York Bp-3 Profissional,MLB9699,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.854Z
MLB4800949527,VTK000247,983116be-faa8-4817-8dde-af97cd7c2c47,active,Monitor Yamaha Hs5 White Branco,MLB45313,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:12.856Z
MLB4800948213,VTK009713,9f815cc4-ca99-4849-8b06-d366f940621f,active,Violão Eletroacústico Kids De Aço Tcg 360 A Eq Preto Thomaz Preto Destro Rosewood,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.046Z
MLB4800947471,VTK001038,5d35fe5e-d62f-4a33-b465-1e5aee571545,active,Pedal Triplo Yamaha Lp1b Para Teclados E Pianos,MLB72816,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.192Z
MLB4800947203,VTK009765,0d86b8f5-0bf6-4a81-802b-88dab93cb62f,active,Guitarra Elétrica Thomaz Teg 310 Preto Destro Preto Pau-rosa,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.041Z
MLB4800945791,VTK009726,72130c4c-e375-4a0b-9350-f0c6e6a71023,active,Estante De Caixa Para Bateria Ss 3 New York Prateado,MLB9678,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.029Z
MLB4800945023,VTK009735,c7d4edb3-ec95-4984-ab36-ddb0ffa6f236,active,Guitarra Elétrica Ash Thomaz Teg 320 Vermelho Destro Vermelho Pau-rosa,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.362Z
MLB4800944801,VTK009734,f80e3c24-809b-4124-bad5-b61dd58dbde9,active,Bateria Infantil Acustica Completa New York Jr 2t Vermelha Vermelho,MLB270112,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.508Z
MLB4800944705,VTK000123,2542509f-e2b5-429a-b47d-196c7129c42a,active,Mesa Yamaha Mg10xu 10 Canais Usb Efeitos Spx 110v 110v,MLB29281,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.595Z
MLB4800943761,VTK009711,f0595189-0a72-44e2-a7ba-5a8dd3e5d1cc,active,Guitarra Elétrica Vintage Thomaz Teg 400v Sunburst Destro Sunburst Madeira De Bordo,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.362Z
MLB4800942397,VTK009774,abf2b2a8-1e25-49b9-818c-dc6e27eb06fc,active,Estante Para Hit Hat Hs 1 New York,MLB9678,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.759Z
MLB4800938181,VTK009708,15379762-b2b0-4467-9caa-333f62c87ee7,active,Bateria Acústica Infantil New York Junior 2t Preta Com Banco Preto,MLB4454,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.758Z
MLB4800936039,VTK009768,ce1c2692-6bd1-42db-b1e5-2c91e45d1321,active,Violão Acústico De Nylon Para Destros Com Tensor Tcg 390 Nat Natural Destro Nogueira,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.762Z
MLB4800935847,VTK009755,5b30ed10-d4ae-4973-9ca0-255142d5a6e6,active,Banco De Piano Com Regulagem Ba 5 Preto Alan Preto,MLB418069,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.760Z
MLB4800933727,VTK009727,12cdcfb8-46d5-47c0-88d4-a24228e5a4cf,active,Estante Para Bongô Bgs 21c New York,MLB9678,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.925Z
MLB4800933665,VTK009723,5903808a-4be9-4a34-a08f-149da496caac,active,Estante Para Hit Hat Hs 3 New York Prateado,MLB9678,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.923Z
MLB4800933249,VTK001790,df62bc24-4a19-4aa3-8a75-620e4cd4af31,active,Amplificador Guitarra Yamaha Ga15ii 15w 127v Preto Preto 127v,MLB45248,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.076Z
MLB4800932331,VTK009714,d4092fbe-af78-44f6-b511-8398954d8cbb,active,Viola Clássica De Arco Al 1310 3/4 Alan Com Case Arco Breu C,MLB433439,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:13.931Z
MLB4800932163,VTK009704,79ebd36c-69f7-4fd6-96f4-ccafccfdcd4d,active,Pedal De Bumbo Duplo Bp 5 New York,MLB9699,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.474Z
MLB7012935280,VTK009704,79ebd36c-69f7-4fd6-96f4-ccafccfdcd4d,active,Pedal De Bumbo Duplo Bp 5 New York,MLB9699,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.474Z
MLB7012935140,VTK009768,ce1c2692-6bd1-42db-b1e5-2c91e45d1321,active,Violão Acústico Nylon Destros Tensor Tcg 390 Natural Thomaz Bege,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.234Z
MLB7012934562,VTK009750,118c8215-673e-492a-a4be-3e9444c614fc,active,Violão Eletroacústico Clássico Infantil Thomaz Tcg-360 Nylon 6 Cordas Mogno,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.252Z
MLB7012823734,VTK001790,df62bc24-4a19-4aa3-8a75-620e4cd4af31,active,Amplificador Yamaha Ga Series Ga-15 Transistor Para Guitarra De 15w Cor Preto 127v,MLB45248,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.630Z
MLB7012823524,VTK009735,c7d4edb3-ec95-4984-ab36-ddb0ffa6f236,active,Guitarra Elétrica Thomaz Teg320 Stratocaster Vermelho Destro Pau-rosa,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.631Z
MLB7012811320,VTK009738,4cef277c-3da2-4ba4-a3b2-7f6cd21ff1fc,active,Violão Acústico Infantil Thomaz Tcg360 6 Cordas Clássico Vermelho Destro,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.632Z
MLB4804206631,VTK000076,d7b1c35a-5830-49ea-8260-634d280d4197,active,Arandela Par Jbl C521b Branca Branco,MLB11507,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.635Z
MLB4804196255,VTK000174,a6a6705e-ba78-40c0-a167-8775c7e3e321,active,Caixa De Som Acústica Passiva Jbl C321p Par Preta C321 60w Cor Preto,MLB11507,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.789Z
MLB4803805769,VTK000145,5aae3e17-5cbd-405d-a298-66474014385e,active,Console Yamaha Mg06x De Mistura Mesa Yamaha 127/220v,MLB29281,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.794Z
MLB7023171888,VTK006351,75b0bd7e-9277-4d78-a381-da40cb21ddc6,active,Tv Stickpro 4k Proeletronic Controle Por Voz Android Tv Preto De Voz,MLB133950,Garantia de fábrica,12 meses,GARANTIA_FORNECEDOR,1,anos,produto_fornecedor_ofertas:1c1fdd88-7a1d-4c36-bc07-2638e90a7756:descricao,2026-09-05T23:56:33.118+00:00,,CORRIGIR_APOS_AUTORIZACAO,False,2026-09-06T03:11:15.032Z
MLB7023161014,VTK009765,0d86b8f5-0bf6-4a81-802b-88dab93cb62f,active,Guitarra Elétrica Thomaz Teg-310 Stratocaster Madeira Maciça Preta Destro Preto Pau-rosa,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:14.793Z
MLB4804992227,VTK009737,f9b6e1d9-6114-416a-9768-e4927b851a95,active,Guitarra Elétrica Vintage Thomaz Teg 400v Branco Destro Vintage White,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.201Z
MLB4804992207,VTK009769,cebe5db0-6d86-48b4-beeb-e051e0b12c3e,active,Violão Acústico Thomaz Azul Destro Cordas De Aço Tcg 390 4/4,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.201Z
MLB4804981979,VTK009712,e51bbcdf-8516-4c9c-897a-3c8659db382a,active,Violão Eletroacústico Infantil Thomaz Tcg 360 Eq Nylon Vermelho 6 Cordas Vermelho Escuro,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.200Z
MLB4804981757,VTK000419,2690af02-d248-4925-a219-b105eae9a6ff,active,Base Notebook 2 Ventoinhas Ajustável C3tech Nbc-50bk Preto Azul,MLB54182,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.200Z
MLB4804969009,VTK009713,9f815cc4-ca99-4849-8b06-d366f940621f,active,Violão Eletroacústico Infantil Thomaz Tcg-360a Eq 6 Cordas Preto Destro Pau-rosa,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.353Z
MLB4811202227,VTK000475,c0aca4b3-e5d6-43b3-8e99-780ca2af64bf,active,Ventilador Oscilante De Parede 50cm 6 Pás Ventisol Monta Fácil 135w Preto 50 Cm 220v Plástico,MLB1645,Garantia de fábrica,12 meses,GARANTIA_FORNECEDOR,12,meses,produto_fornecedor_ofertas:43c0a42b-fcb4-46b1-a2ef-8c338630d03a:descricao,2026-09-05T23:49:23.933+00:00,,CORRIGIR_APOS_AUTORIZACAO,False,2026-09-06T03:11:15.362Z
MLB7046574872,VTK009691,af79b2a4-19a9-4cc4-a94a-cd320cc9d2dc,active,Estante Reta Cs 3 Para Pratos De Bateria New York Cinza,MLB9678,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.361Z
MLB7046574830,VTK009711,f0595189-0a72-44e2-a7ba-5a8dd3e5d1cc,active,Guitarra Elétrica Vintage Thomaz Teg 400v Sunburst Destro,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.362Z
MLB7044868942,VTK009767,ba0dd699-1fad-4b99-a071-f07c3a79b5fe,active,Guitarra Elétrica Thomaz Teg 400v Stratocaster Preto 6 Cordas Destro,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.528Z
MLB7044005990,VTK009736,807c0e49-1543-45e9-8dea-1065587783c2,active,Guitarra Elétrica Stratocaster Thomaz Teg-310 Madeira Maciça Pau-rosa Natural Destro,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.521Z
MLB4820387925,VTK000153,8087bbbd-151f-4836-bf56-4905ef1f645a,active,Ventilador Osc Parede 60cm Preto Ventisol 60 Cm 220v Plástico 3,MLB1645,Garantia de fábrica,12 meses,GARANTIA_FORNECEDOR,12,meses,produto_fornecedor_ofertas:f66f58e9-0207-4e3c-b988-30741172a542:descricao,2026-09-05T23:23:22.863+00:00,,CORRIGIR_APOS_AUTORIZACAO,False,2026-09-06T03:11:15.772Z
MLB4818724919,VTK009701,a78c34e1-d5e8-41d4-ae2a-6ed41dcb3213,active,Violoncelo Envelhecido Al 1210 3/4 E Alan Com Capa Arco Breu,MLB29344,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.754Z
MLB4818724579,VTK009698,f1ca810a-3d74-4c67-9972-b2fa208bb81e,active,Guitarra Elétrica Thomaz Teg-320 Madeira Maciça Diapasão Pau-rosa Natural Destro,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:16.285Z
MLB4818724561,VTK009752,22bc53ec-c0e4-4bb9-99af-31fa96561ccf,active,Violão Acústico Thomaz Tcg 390 A Natural Aço 6 Cordas Bege,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.929Z
MLB7079117896,VTK000083,e194b508-4012-46e7-b533-188e1147b07d,active,Encordoamento Contra Baixo 5 Cordas Sg Strings Light .045,MLB278076,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:15.932Z
MLB7076594134,VTK000169,9f0e43b4-ed2c-467b-921f-39922a99dc9d,active,Cordas Violão Elixir 16027 Phosphor Bronze .011-.052,MLB278076,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:11:16.180Z
